customer_id,trans_date,tran_amount
CS1835,2012-06-23,37
CS3350,2012-02-21,105
CS4749,2014-09-03,63
CS5300,2014-08-18,64
CS4426,2013-07-25,79
CS5669,2013-01-21,89
CS3851,2013-12-01,62
CS1477,2014-08-10,98
CS4397,2012-01-29,54
CS4501,2013-05-13,71
CS2797,2012-05-01,45
CS6009,2011-07-10,42
CS1636,2014-10-01,58
CS2246,2012-12-25,48
CS4816,2014-10-10,41
CS1177,2013-12-31,91
CS3321,2014-12-19,90
CS5244,2014-04-19,35
CS3163,2011-07-29,92
CS1404,2011-05-20,39
CS3223,2013-08-05,39
CS5614,2013-12-21,52
CS5066,2011-09-21,44
CS5079,2014-08-01,66
CS3153,2011-08-25,99
CS2107,2012-12-19,35
CS2364,2013-08-12,70
CS1125,2014-07-19,61
CS4153,2011-08-27,56
CS1187,2011-06-16,46
CS2658,2014-07-24,77
CS5939,2011-06-28,64
CS4881,2012-01-14,76
CS2442,2014-09-12,38
CS5881,2015-01-02,95
CS1463,2011-08-20,35
CS1633,2011-12-07,101
CS4692,2013-01-15,94
CS4350,2011-07-06,89
CS4480,2012-04-21,62
CS1754,2011-06-03,72
CS2176,2011-06-08,36
CS2513,2013-12-06,53
CS5434,2013-11-29,76
CS5403,2012-01-04,101
CS5958,2014-11-13,88
CS3971,2012-08-01,82
CS3217,2013-11-02,105
CS4000,2012-06-27,63
CS4506,2013-08-04,54
CS4978,2013-11-08,46
CS3865,2013-09-30,40
CS2806,2013-12-17,73
CS1204,2014-08-21,45
CS5036,2014-08-28,71
CS5590,2014-01-02,55
CS3621,2013-07-24,59
CS3376,2012-04-22,95
CS2156,2011-07-21,40
CS2997,2012-11-23,105
CS2114,2013-07-31,67
CS3255,2014-12-31,52
CS4067,2011-05-27,96
CS5432,2014-09-29,46
CS3735,2013-08-16,59
CS1481,2013-09-05,81
CS3389,2011-11-22,93
CS4679,2012-04-05,97
CS3095,2014-11-04,35
CS3685,2012-08-23,49
CS4425,2011-05-26,43
CS4246,2012-01-09,102
CS4698,2012-06-14,80
CS2430,2013-04-18,63
CS3014,2014-12-26,72
CS2593,2014-02-08,99
CS3273,2011-05-23,72
CS4359,2014-10-06,51
CS2891,2014-05-31,75
CS5165,2012-01-07,72
CS1407,2012-01-13,69
CS4815,2015-01-14,82
CS3181,2013-01-17,75
CS1796,2013-07-10,68
CS4353,2015-02-04,89
CS2858,2014-01-06,76
CS3339,2014-04-12,39
CS5880,2011-07-24,78
CS4195,2012-07-05,37
CS2130,2012-03-08,65
CS3624,2014-10-12,73
CS3754,2013-04-17,54
CS4597,2012-01-18,84
CS4739,2014-04-10,69
CS4631,2013-09-12,78
CS2182,2014-01-23,89
CS4249,2012-02-13,103
CS5598,2012-08-29,45
CS3620,2014-06-18,105
CS4149,2011-07-27,81
CS5000,2014-01-14,88
CS4505,2012-08-05,67
CS4802,2014-02-17,57
CS4002,2013-06-14,35
CS5856,2015-01-01,69
CS1832,2013-02-11,44
CS4964,2013-10-17,53
CS5300,2011-10-04,80
CS5706,2014-03-23,48
CS1522,2013-01-01,96
CS2675,2013-01-31,98
CS2047,2012-11-25,96
CS4384,2013-10-07,100
CS2368,2014-01-25,69
CS5564,2012-11-22,96
CS1421,2014-03-26,48
CS3183,2013-09-15,72
CS3315,2012-08-27,63
CS5893,2013-12-04,70
CS5343,2014-10-05,100
CS3885,2012-04-15,40
CS2969,2011-11-05,89
CS5549,2012-02-21,98
CS1368,2011-07-05,45
CS3524,2014-06-05,38
CS4677,2012-08-14,97
CS2509,2014-03-24,61
CS2971,2014-03-24,60
CS2874,2013-10-27,45
CS3570,2012-11-13,91
CS3487,2012-05-30,94
CS5460,2013-07-16,72
CS2621,2012-07-30,42
CS1553,2014-09-07,92
CS5732,2014-04-17,71
CS4821,2015-02-28,42
CS1661,2011-07-30,95
CS3105,2012-05-24,97
CS1409,2012-11-06,72
CS2442,2013-01-04,53
CS5240,2013-08-19,50
CS1228,2013-11-15,72
CS5244,2014-01-28,59
CS5382,2011-11-28,72
CS2033,2013-03-13,53
CS4774,2012-07-17,48
CS2613,2013-09-23,101
CS3753,2012-10-08,87
CS2625,2012-10-16,89
CS2898,2011-06-17,103
CS5331,2014-05-21,52
CS5196,2014-12-03,38
CS5148,2013-02-10,93
CS5808,2014-03-26,76
CS1389,2015-01-15,64
CS1486,2012-05-09,96
CS1767,2011-06-05,38
CS4052,2012-06-12,49
CS5235,2012-03-09,50
CS1559,2014-10-03,92
CS1123,2014-03-07,80
CS1203,2012-05-04,83
CS4216,2014-08-31,63
CS5279,2013-10-09,73
CS2683,2013-06-03,57
CS5781,2012-07-31,103
CS5968,2013-05-05,88
CS4374,2013-09-24,46
CS4943,2013-05-08,42
CS3083,2013-08-28,41
CS4935,2011-09-23,57
CS5286,2012-07-31,80
CS5422,2014-05-03,44
CS4567,2011-09-02,64
CS4647,2011-05-31,76
CS2583,2011-08-23,45
CS4745,2014-03-29,72
CS3971,2012-03-06,42
CS4550,2013-05-05,69
CS5488,2011-11-27,48
CS6051,2013-01-29,44
CS2034,2011-08-25,55
CS5241,2013-02-07,38
CS1399,2014-08-08,97
CS3740,2013-11-15,94
CS3378,2014-05-14,100
CS5329,2013-08-31,53
CS3844,2014-12-12,41
CS1814,2011-07-04,92
CS3957,2012-01-29,104
CS1290,2014-12-10,91
CS3420,2011-10-06,62
CS2074,2012-02-08,40
CS6029,2014-09-09,45
CS2049,2014-08-04,41
CS3864,2014-06-21,81
CS4582,2013-07-03,94
CS2175,2013-12-10,45
CS5944,2014-04-25,56
CS5910,2015-01-05,94
CS5386,2013-08-07,51
CS5772,2014-11-07,70
CS1494,2012-04-15,90
CS2854,2015-02-27,70
CS3395,2012-04-16,64
CS3494,2012-02-23,66
CS4889,2011-06-04,90
CS4102,2014-07-29,91
CS2251,2011-09-20,43
CS5190,2014-01-01,51
CS1817,2012-02-21,60
CS5535,2011-10-08,58
CS4667,2013-08-29,105
CS2848,2012-02-01,65
CS1341,2012-05-21,85
CS1811,2014-09-19,96
CS5165,2014-06-06,87
CS3604,2013-11-30,47
CS4321,2012-01-29,92
CS4098,2013-12-14,65
CS5765,2011-10-21,49
CS5015,2013-09-11,60
CS2381,2013-09-14,75
CS2182,2012-04-11,91
CS3301,2012-06-14,100
CS1807,2012-01-14,93
CS1695,2013-08-15,86
CS5805,2013-08-10,64
CS3079,2013-06-10,105
CS1324,2012-07-13,46
CS3353,2012-09-06,66
CS4088,2015-02-18,43
CS1336,2011-07-12,61
CS4604,2012-12-25,79
CS3349,2013-03-28,72
CS2315,2012-12-26,104
CS5929,2014-10-18,85
CS2476,2011-06-08,90
CS4075,2013-08-25,77
CS5713,2012-02-21,58
CS2617,2014-04-29,58
CS3346,2012-05-25,35
CS2432,2014-11-24,79
CS3953,2011-10-09,35
CS2615,2012-05-28,103
CS3072,2012-09-25,50
CS2842,2012-05-03,43
CS3156,2012-01-08,51
CS5336,2013-11-17,45
CS3972,2014-03-16,47
CS2251,2011-08-16,38
CS5625,2013-08-05,86
CS4968,2014-01-14,60
CS1537,2013-11-02,57
CS2228,2014-12-13,102
CS3386,2012-05-31,94
CS2047,2015-02-15,48
CS3317,2013-11-21,65
CS3051,2012-01-12,46
CS1834,2012-10-21,41
CS1557,2015-01-14,48
CS5471,2014-06-16,90
CS4723,2013-01-04,41
CS2268,2015-01-07,103
CS4898,2012-08-31,80
CS1941,2011-09-06,42
CS5443,2011-07-30,47
CS1608,2013-09-04,104
CS5973,2014-12-09,85
CS1322,2014-09-08,71
CS4032,2011-06-10,65
CS3389,2012-12-02,75
CS4139,2011-06-16,74
CS1856,2012-04-18,72
CS4780,2013-03-14,58
CS2145,2013-06-24,62
CS1587,2012-04-25,105
CS4140,2014-01-30,71
CS3418,2011-11-24,86
CS2863,2012-07-12,53
CS5193,2012-12-03,66
CS1364,2011-06-27,68
CS3968,2012-08-25,39
CS2478,2014-05-08,80
CS5496,2012-12-05,37
CS3028,2015-03-02,85
CS3205,2014-05-23,90
CS6094,2013-03-10,47
CS3871,2013-08-07,94
CS5605,2014-08-11,56
CS3097,2014-07-07,68
CS2280,2014-06-26,38
CS2073,2011-10-29,98
CS4759,2015-01-10,92
CS2939,2012-06-12,62
CS4953,2014-01-11,83
CS2306,2013-02-08,85
CS4700,2013-09-15,35
CS3721,2012-10-14,58
CS4941,2014-06-18,53
CS1505,2013-05-21,61
CS1448,2015-02-05,78
CS3921,2014-01-20,103
CS3966,2011-06-11,93
CS6040,2013-09-07,47
CS4016,2012-05-08,76
CS3557,2011-10-05,103
CS1857,2012-04-08,42
CS6055,2011-06-25,82
CS2899,2011-06-24,35
CS2726,2014-11-04,53
CS1477,2013-09-21,56
CS2142,2013-09-21,80
CS5682,2012-09-17,90
CS4821,2011-07-16,67
CS4222,2014-04-19,54
CS1708,2014-10-15,71
CS5778,2014-12-10,97
CS5937,2011-08-22,101
CS2829,2013-12-07,66
CS2369,2015-01-08,95
CS2419,2012-08-01,96
CS2816,2013-12-02,100
CS4561,2015-01-29,50
CS1420,2014-02-04,84
CS4361,2012-11-11,47
CS5075,2013-06-10,81
CS4646,2012-05-25,79
CS4750,2012-05-09,92
CS2705,2013-11-10,76
CS4682,2012-05-23,69
CS5677,2014-01-31,68
CS5886,2011-08-30,53
CS5883,2014-06-25,81
CS1654,2012-01-23,72
CS3910,2013-01-05,89
CS4548,2013-05-18,46
CS3546,2014-07-17,35
CS4805,2014-02-23,57
CS2694,2013-02-16,56
CS5394,2014-11-16,84
CS5917,2012-10-28,92
CS1557,2014-06-14,98
CS2023,2012-03-01,53
CS5333,2012-07-22,103
CS3094,2013-03-24,46
CS5888,2014-08-13,42
CS4979,2012-01-02,93
CS1170,2011-09-25,69
CS5899,2014-09-13,60
CS4410,2014-02-11,62
CS3323,2013-05-01,88
CS3417,2012-04-08,90
CS3725,2014-12-14,67
CS4597,2011-11-19,51
CS5583,2012-02-02,60
CS4901,2013-12-11,105
CS4596,2013-12-08,53
CS4354,2014-03-28,49
CS4660,2011-12-22,53
CS3888,2012-11-23,94
CS4214,2014-03-20,46
CS1201,2013-04-29,88
CS5566,2013-07-30,63
CS3813,2013-03-23,105
CS1467,2014-08-10,77
CS6021,2014-11-17,73
CS1245,2011-10-30,85
CS2235,2011-12-06,40
CS1528,2013-08-16,93
CS3526,2013-05-26,66
CS1316,2015-02-15,40
CS4412,2012-12-30,90
CS4087,2014-09-10,68
CS3909,2011-09-02,104
CS1515,2013-02-08,86
CS1490,2014-10-30,98
CS2021,2011-11-21,78
CS4359,2012-04-09,86
CS4544,2014-05-27,77
CS5463,2013-03-20,98
CS5518,2013-07-29,67
CS5466,2014-04-08,83
CS3097,2014-05-02,36
CS2424,2011-08-11,49
CS2594,2014-08-28,47
CS4897,2011-08-21,80
CS1797,2011-06-17,68
CS3823,2015-03-12,63
CS2207,2014-06-20,68
CS4432,2015-01-14,82
CS2309,2012-01-22,94
CS3259,2012-05-22,47
CS1666,2013-02-20,51
CS5140,2012-05-25,73
CS2416,2012-11-08,60
CS2403,2014-12-21,42
CS1373,2012-12-10,53
CS3885,2014-01-26,49
CS1995,2011-12-07,65
CS2395,2014-10-03,103
CS2439,2012-01-08,84
CS4871,2012-08-18,56
CS4515,2012-12-22,89
CS2143,2013-12-11,82
CS5691,2013-06-11,61
CS5350,2013-03-28,58
CS4366,2014-03-06,67
CS1917,2011-12-15,55
CS1360,2012-09-13,41
CS2262,2014-06-29,59
CS3337,2012-06-13,41
CS1637,2013-05-22,72
CS2213,2012-07-12,36
CS5411,2012-12-14,68
CS5873,2012-11-16,51
CS2880,2012-02-26,103
CS2768,2012-06-27,80
CS5145,2011-09-04,95
CS3785,2014-06-29,89
CS3721,2013-11-26,79
CS2622,2011-09-18,45
CS3558,2012-10-22,48
CS1855,2013-11-09,105
CS3554,2012-12-08,99
CS5493,2012-01-05,45
CS2917,2012-01-08,63
CS4598,2013-05-02,76
CS2194,2011-10-15,96
CS2110,2012-11-14,41
CS3776,2015-01-06,65
CS2985,2012-05-03,80
CS2235,2015-02-13,42
CS2532,2015-01-28,75
CS4780,2015-01-01,39
CS3916,2012-02-15,96
CS3821,2014-06-24,92
CS3929,2013-04-08,52
CS2990,2014-11-18,73
CS2524,2014-06-14,96
CS2493,2013-10-08,56
CS2971,2013-07-26,98
CS1402,2013-12-24,35
CS2074,2013-04-28,65
CS1183,2014-03-29,48
CS5800,2013-08-01,82
CS2333,2012-06-13,47
CS5644,2012-01-15,58
CS1694,2013-01-23,37
CS2637,2014-10-23,83
CS3714,2012-07-17,42
CS5654,2015-01-15,82
CS1574,2012-04-08,98
CS3195,2014-05-20,54
CS3340,2013-04-17,38
CS6056,2013-05-27,71
CS4391,2014-03-25,85
CS6017,2014-03-11,103
CS1841,2012-04-08,51
CS1396,2011-07-15,41
CS2512,2014-02-25,96
CS2130,2011-08-18,45
CS3677,2014-01-17,45
CS5906,2011-11-13,74
CS3635,2013-01-30,84
CS5755,2014-10-03,44
CS4559,2014-08-20,91
CS5587,2014-06-01,58
CS3805,2013-10-20,59
CS4787,2014-02-04,61
CS5234,2012-12-11,93
CS2740,2012-08-23,38
CS3745,2013-07-10,55
CS4007,2013-10-26,41
CS5013,2013-09-12,92
CS3587,2014-03-31,54
CS3927,2014-02-12,72
CS5147,2014-05-01,88
CS2850,2014-08-26,105
CS3270,2013-02-09,40
CS2564,2013-10-21,42
CS3960,2012-01-27,101
CS4360,2014-01-23,39
CS3818,2011-07-26,47
CS2768,2012-08-30,100
CS4703,2013-05-07,45
CS5720,2011-12-16,92
CS5042,2013-04-18,78
CS5989,2013-12-08,61
CS2287,2014-10-11,54
CS3099,2014-11-27,74
CS2278,2012-02-09,40
CS6000,2014-07-28,58
CS5316,2014-06-13,92
CS5436,2014-05-15,79
CS5138,2011-11-19,85
CS4214,2012-05-25,57
CS3729,2013-02-01,97
CS1684,2012-01-13,97
CS2590,2012-09-12,94
CS2681,2011-06-25,59
CS4317,2011-09-19,39
CS2634,2013-08-22,52
CS4504,2012-03-10,59
CS5269,2014-12-02,51
CS5961,2011-10-31,64
CS3618,2011-09-29,42
CS3802,2012-02-10,62
CS5993,2013-07-10,76
CS5022,2012-08-30,64
CS5536,2013-04-07,102
CS4393,2013-09-14,49
CS5761,2011-08-22,47
CS1467,2013-05-23,78
CS2091,2014-08-13,86
CS2172,2013-06-26,102
CS2798,2013-09-14,51
CS3116,2012-11-22,88
CS5648,2014-10-08,92
CS4050,2013-02-06,64
CS5398,2014-07-31,77
CS3654,2013-12-14,75
CS2739,2013-06-24,93
CS5102,2013-05-11,103
CS1347,2013-06-21,87
CS5868,2011-06-26,97
CS2728,2014-12-19,40
CS3299,2013-11-22,90
CS2889,2012-05-13,71
CS6100,2011-07-21,44
CS3675,2014-10-20,38
CS5826,2013-02-10,74
CS5074,2013-06-07,77
CS1925,2013-10-24,86
CS5577,2012-04-30,73
CS1260,2012-06-01,105
CS3117,2012-11-04,58
CS2620,2013-08-12,87
CS6098,2014-10-30,66
CS3844,2012-09-28,76
CS5209,2013-10-22,72
CS4887,2012-12-21,80
CS3490,2012-07-31,51
CS2453,2011-09-09,49
CS2310,2014-04-13,57
CS5387,2014-10-30,76
CS1568,2014-10-24,59
CS1559,2012-12-27,71
CS1477,2011-11-24,80
CS1336,2013-02-07,82
CS3030,2012-09-05,87
CS2119,2012-06-04,94
CS5680,2011-10-19,74
CS2054,2011-05-20,102
CS2290,2014-09-28,67
CS4373,2013-10-20,84
CS5796,2014-12-14,56
CS3972,2012-08-01,54
CS2572,2013-07-06,61
CS2154,2013-05-21,101
CS3411,2012-01-06,74
CS1848,2013-07-18,90
CS1473,2013-06-06,47
CS2410,2013-12-01,85
CS4844,2011-10-08,44
CS3702,2013-09-27,76
CS1532,2012-03-25,89
CS5055,2013-02-08,35
CS5261,2013-01-22,57
CS6009,2011-10-28,68
CS1958,2013-06-07,72
CS1658,2015-02-15,102
CS4768,2013-05-04,43
CS5241,2011-12-12,62
CS4446,2015-01-26,94
CS5782,2013-04-04,98
CS5483,2012-11-13,66
CS5873,2014-07-08,60
CS2515,2012-06-06,95
CS2298,2014-08-13,90
CS3519,2014-07-04,83
CS4989,2012-08-27,69
CS4167,2011-07-14,77
CS3707,2013-05-10,98
CS1222,2013-03-06,103
CS2669,2012-04-16,93
CS5497,2013-05-21,81
CS4386,2015-02-07,73
CS6102,2013-12-14,66
CS1490,2013-01-02,81
CS2889,2012-12-12,35
CS2628,2013-05-05,80
CS3567,2012-01-24,76
CS5751,2012-10-01,82
CS6071,2012-07-20,49
CS4719,2013-10-26,76
CS2668,2014-10-02,83
CS1821,2012-12-25,103
CS5852,2012-08-13,85
CS3210,2014-10-25,88
CS2442,2012-05-23,62
CS3868,2011-08-31,90
CS4787,2013-06-15,79
CS1885,2012-07-11,53
CS3964,2013-12-25,100
CS4603,2013-11-17,92
CS2150,2011-06-26,42
CS2968,2014-05-08,70
CS3804,2012-02-25,39
CS1624,2011-12-04,87
CS1906,2013-02-22,83
CS5519,2013-02-19,74
CS5247,2014-10-26,89
CS1459,2014-04-28,104
CS4639,2013-10-12,60
CS4063,2013-04-06,89
CS4481,2012-12-23,50
CS5317,2013-08-14,94
CS5179,2013-08-29,77
CS3892,2012-08-04,69
CS3676,2011-05-26,69
CS1872,2014-04-18,80
CS3425,2011-12-28,70
CS3597,2012-05-30,70
CS4019,2013-05-11,93
CS1252,2011-08-22,84
CS2135,2013-09-10,105
CS1649,2012-07-14,39
CS1206,2012-04-21,42
CS5226,2013-03-11,51
CS6055,2014-10-02,99
CS1675,2011-09-19,67
CS5795,2011-08-22,49
CS3254,2015-01-21,92
CS4163,2013-04-08,79
CS4150,2013-05-25,59
CS1334,2014-08-02,85
CS1247,2014-04-29,53
CS3616,2012-01-01,45
CS3627,2013-01-15,95
CS4187,2013-07-15,67
CS4550,2013-11-16,91
CS1557,2014-07-03,37
CS5032,2011-10-12,103
CS2459,2014-09-28,78
CS3253,2012-06-24,83
CS4730,2012-09-21,63
CS1749,2014-09-23,76
CS5941,2011-11-24,52
CS3118,2014-02-12,60
CS5259,2014-12-11,95
CS5099,2014-09-07,50
CS4389,2012-07-22,66
CS4892,2012-08-30,77
CS3991,2013-01-13,73
CS2031,2014-04-08,97
CS1267,2011-08-28,37
CS4518,2012-08-10,79
CS1199,2012-05-13,35
CS5473,2012-06-26,96
CS1562,2012-06-15,39
CS5249,2012-07-16,78
CS2025,2011-11-28,41
CS3420,2014-05-30,41
CS2829,2011-07-30,66
CS5623,2012-09-06,57
CS4863,2015-01-07,104
CS2289,2014-05-27,91
CS3925,2014-02-14,68
CS4408,2012-06-26,47
CS1234,2012-09-21,47
CS5458,2012-09-25,74
CS2906,2013-11-14,38
CS5284,2015-02-20,62
CS1355,2013-10-16,41
CS4227,2013-01-14,64
CS5422,2013-06-19,104
CS2532,2012-03-06,100
CS4176,2012-07-09,81
CS2780,2013-04-23,95
CS1253,2011-11-07,105
CS2704,2014-03-29,83
CS1223,2014-02-11,105
CS5287,2013-08-24,93
CS3865,2012-05-10,91
CS2881,2012-11-04,71
CS5448,2011-08-03,51
CS1606,2013-03-21,52
CS3648,2011-10-20,91
CS3541,2011-08-25,84
CS5235,2014-06-19,80
CS6094,2014-04-03,43
CS2498,2015-02-15,85
CS6003,2011-12-13,72
CS5591,2011-07-21,75
CS4094,2014-07-31,75
CS5895,2014-08-21,81
CS2022,2014-07-21,94
CS1984,2013-11-06,103
CS1957,2015-01-07,86
CS4693,2013-01-14,50
CS4678,2014-03-10,61
CS3412,2013-09-09,91
CS2342,2013-10-27,77
CS4446,2013-08-21,104
CS5394,2011-06-16,66
CS2321,2012-11-10,49
CS2368,2014-02-12,67
CS4070,2013-09-30,52
CS2590,2012-05-02,56
CS3474,2013-11-16,40
CS5501,2014-05-19,49
CS5746,2011-11-19,81
CS5470,2013-12-16,59
CS1813,2013-10-09,95
CS3840,2014-03-30,38
CS4006,2013-09-22,100
CS2907,2013-10-16,45
CS1464,2013-03-14,50
CS6058,2012-10-06,76
CS4731,2013-01-13,59
CS5947,2013-08-01,69
CS3178,2014-08-03,88
CS4294,2013-11-07,55
CS5961,2013-09-20,85
CS5848,2013-07-19,35
CS1286,2014-06-28,55
CS5933,2011-08-22,101
CS5342,2014-12-30,53
CS3473,2013-09-26,88
CS1693,2015-03-01,88
CS5770,2012-05-15,94
CS5190,2013-04-03,49
CS3464,2013-07-02,60
CS4235,2012-09-02,94
CS4448,2011-05-27,95
CS3594,2013-02-21,64
CS3768,2013-11-22,105
CS2438,2012-07-14,83
CS5580,2011-05-23,48
CS2656,2014-08-15,91
CS3382,2015-01-11,47
CS4840,2012-03-24,52
CS2715,2014-12-11,97
CS6067,2013-02-25,67
CS1862,2011-08-18,46
CS2449,2011-06-11,78
CS5802,2015-01-28,51
CS4928,2012-10-26,49
CS3120,2011-06-26,55
CS2695,2013-04-08,53
CS3594,2014-03-16,96
CS2987,2012-08-21,104
CS1329,2012-12-31,49
CS4703,2011-12-13,35
CS5532,2012-12-29,76
CS4684,2014-08-29,51
CS3893,2014-10-12,96
CS5070,2014-08-09,41
CS1559,2013-12-19,97
CS5469,2014-03-19,82
CS3293,2011-07-19,102
CS1906,2015-02-12,56
CS2887,2014-06-21,85
CS5754,2012-12-15,47
CS3753,2014-10-16,88
CS4748,2013-07-31,101
CS4037,2011-08-17,53
CS5414,2012-10-14,81
CS4290,2014-06-15,68
CS4498,2013-08-31,39
CS3146,2013-10-29,53
CS2582,2014-10-27,40
CS3624,2013-08-18,65
CS4977,2014-02-13,58
CS4568,2011-11-08,66
CS3905,2014-02-01,51
CS2302,2013-12-13,71
CS2525,2014-07-28,102
CS2204,2012-07-06,88
CS3997,2012-10-21,77
CS5191,2011-09-28,105
CS5347,2015-02-22,93
CS1426,2011-10-24,59
CS2097,2012-04-25,56
CS4186,2014-08-12,68
CS4916,2011-07-09,68
CS1534,2012-05-24,94
CS5676,2014-11-06,65
CS3374,2011-10-31,48
CS5264,2012-11-02,82
CS5407,2013-09-12,51
CS3005,2012-04-15,71
CS5569,2013-08-21,76
CS2707,2014-04-18,69
CS4201,2013-11-15,70
CS3740,2011-05-30,59
CS5148,2014-11-08,41
CS2937,2014-03-16,46
CS1906,2014-08-08,73
CS1200,2011-10-20,75
CS5038,2014-11-21,80
CS6007,2015-01-23,60
CS4368,2014-05-18,69
CS5634,2013-04-05,51
CS3136,2013-07-24,54
CS1932,2012-08-09,43
CS5676,2011-05-29,92
CS3027,2015-02-09,84
CS3403,2015-02-01,48
CS1540,2013-12-01,75
CS2793,2013-10-12,94
CS5998,2011-09-14,68
CS2101,2011-10-01,47
CS3935,2012-05-13,70
CS2180,2014-05-22,52
CS1622,2013-05-05,81
CS2224,2013-12-14,42
CS3121,2012-08-10,50
CS1571,2013-02-03,66
CS3739,2011-10-01,53
CS5122,2014-08-04,60
CS2017,2014-05-06,104
CS4283,2011-11-15,54
CS1773,2013-06-05,40
CS2679,2014-03-05,74
CS1470,2014-12-18,97
CS5765,2015-02-22,83
CS1934,2011-07-26,45
CS3183,2013-10-17,96
CS1471,2012-09-08,65
CS4646,2011-11-11,58
CS1895,2011-08-08,100
CS6047,2013-07-05,82
CS5890,2012-02-16,75
CS3535,2011-05-28,72
CS1313,2014-05-31,60
CS1401,2015-01-25,55
CS2871,2012-03-26,64
CS2841,2013-06-24,43
CS3707,2015-02-13,102
CS1696,2011-11-30,62
CS2915,2011-07-15,38
CS3740,2011-11-19,73
CS4189,2012-04-09,37
CS4317,2011-08-10,72
CS5278,2013-03-27,46
CS2158,2014-05-22,75
CS1603,2013-03-10,89
CS4464,2011-06-21,66
CS5132,2014-06-28,101
CS1370,2013-07-06,95
CS2025,2013-08-09,79
CS5752,2013-05-02,79
CS4458,2012-03-20,65
CS5439,2012-12-03,75
CS5077,2011-10-30,86
CS2387,2012-12-12,58
CS4965,2015-01-03,102
CS1205,2013-03-06,50
CS1877,2011-12-18,40
CS5094,2012-06-16,39
CS4699,2013-04-26,92
CS3955,2013-01-26,82
CS5083,2014-07-23,94
CS4604,2012-05-10,82
CS1286,2014-01-26,89
CS5119,2014-08-22,100
CS5058,2012-07-20,93
CS4063,2014-10-01,63
CS5585,2013-06-23,72
CS2473,2014-05-05,36
CS2632,2013-03-15,39
CS5933,2013-08-16,52
CS4245,2014-11-03,52
CS2045,2014-10-23,80
CS2797,2013-09-08,37
CS5249,2012-08-13,75
CS1294,2013-06-10,83
CS1951,2012-05-08,49
CS5568,2012-01-15,41
CS2085,2012-12-01,88
CS5502,2012-10-11,60
CS2385,2013-11-17,103
CS5243,2012-08-31,39
CS3667,2012-12-20,38
CS2254,2012-03-16,49
CS2285,2013-07-16,90
CS4197,2014-12-08,57
CS3725,2013-06-08,104
CS3225,2013-07-30,36
CS4705,2014-05-20,101
CS5630,2013-05-23,40
CS1990,2011-10-30,96
CS2960,2012-04-01,49
CS3353,2014-08-03,81
CS3357,2011-10-25,75
CS4118,2012-07-23,84
CS4695,2012-01-21,101
CS1211,2013-05-08,61
CS1527,2011-06-29,75
CS4431,2011-08-29,49
CS2982,2012-08-08,64
CS5619,2014-06-14,71
CS4981,2011-05-25,72
CS3580,2013-07-05,90
CS2898,2012-03-29,71
CS2768,2013-08-23,103
CS5107,2011-11-10,76
CS5414,2011-07-19,98
CS1616,2013-08-25,51
CS1293,2011-06-15,37
CS1934,2012-03-18,71
CS1142,2012-10-31,76
CS2505,2011-06-25,49
CS5068,2014-06-18,96
CS4071,2012-07-15,61
CS1494,2012-02-22,63
CS4516,2011-08-31,64
CS4693,2015-02-15,40
CS3894,2014-06-21,86
CS2714,2013-02-12,51
CS4189,2015-02-23,95
CS3533,2014-07-31,68
CS3189,2014-11-03,61
CS2501,2015-02-17,61
CS2452,2014-05-05,62
CS5722,2014-09-10,84
CS3670,2011-10-05,91
CS5969,2014-12-13,92
CS1653,2013-04-22,70
CS5133,2013-03-18,66
CS3789,2013-04-20,72
CS3589,2014-11-29,52
CS1336,2012-10-13,76
CS5790,2014-02-24,83
CS5051,2013-08-03,71
CS5703,2015-03-08,54
CS1926,2014-08-10,45
CS1724,2015-02-12,98
CS1682,2012-08-08,93
CS1536,2014-01-28,47
CS2074,2012-07-19,64
CS3574,2013-03-01,66
CS4792,2011-08-10,69
CS2381,2014-10-06,75
CS2722,2014-06-29,79
CS5424,2012-11-28,75
CS2332,2013-06-16,60
CS3348,2014-04-03,90
CS4389,2011-05-25,88
CS1143,2014-01-12,75
CS3694,2014-04-05,45
CS4764,2014-08-18,99
CS4939,2011-10-26,81
CS5141,2013-11-25,69
CS1753,2012-11-07,44
CS2877,2013-07-25,84
CS3486,2014-05-14,49
CS2988,2012-05-08,58
CS5914,2013-06-18,60
CS3012,2011-10-21,52
CS3285,2013-12-12,59
CS3060,2013-03-03,99
CS3761,2013-08-13,93
CS3518,2014-03-03,38
CS1248,2014-07-12,50
CS2932,2011-12-22,92
CS3579,2013-09-27,98
CS4011,2012-02-06,81
CS2765,2015-03-04,89
CS1545,2012-07-16,57
CS3042,2014-07-04,45
CS3650,2014-01-09,55
CS1528,2015-02-27,94
CS3838,2014-10-05,75
CS2519,2014-09-23,85
CS4513,2015-03-05,105
CS6030,2012-01-19,36
CS6007,2014-12-13,56
CS5510,2012-03-09,95
CS1565,2013-03-14,65
CS1203,2012-09-16,48
CS4901,2013-05-20,36
CS1788,2011-09-10,65
CS3596,2013-08-16,97
CS5678,2014-09-09,44
CS1524,2014-07-19,70
CS3608,2014-11-19,40
CS4711,2014-07-21,68
CS2085,2012-03-15,54
CS5837,2012-06-01,92
CS2811,2011-09-17,59
CS3552,2012-06-30,84
CS4421,2011-08-02,68
CS2926,2011-06-02,63
CS5001,2013-12-25,45
CS1699,2013-10-15,89
