customer_id,recency,frequency,monetary,response
CS8215,29,21,1031,0
CS8216,200,10,498,0
CS8217,68,10,528,0
CS8218,113,13,595,0
CS8219,30,13,586,0
CS8220,31,19,918,0
CS8221,130,13,634,0
CS8222,56,10,444,0
CS8223,3,17,787,0
CS8224,85,5,187,0
CS8225,311,11,451,0
CS8226,7,12,659,0
CS8227,60,13,582,0
CS8228,10,13,587,0
CS8229,27,15,662,0
CS8230,57,16,750,0
CS8231,56,11,537,0
CS8232,196,15,774,0
CS8233,15,18,911,0
CS8234,85,5,157,0
CS8235,31,13,674,0
CS8236,136,11,508,0
CS8237,26,17,751,0
CS8238,301,9,464,0
CS8239,293,14,645,0
CS8240,114,8,322,0
CS8241,2,14,535,0
CS8242,103,11,411,0
CS8243,21,10,392,0
CS8244,38,13,481,0
CS8245,223,13,621,0
CS8246,7,14,525,0
CS8247,7,12,531,0
CS8248,60,10,449,0
CS8249,201,15,597,0
CS8250,9,15,676,0
CS8251,13,14,567,0
CS8252,93,20,918,0
CS8253,125,9,359,0
CS8254,173,12,539,0
CS8255,102,9,434,0
CS8256,416,10,463,0
CS8257,79,18,877,0
CS8258,165,11,425,0
CS8259,28,11,599,0
CS8260,154,11,590,0
CS8261,374,10,458,0
CS8262,114,11,373,0
CS8263,39,21,810,0
CS8264,42,16,826,0
CS8265,123,7,312,0
CS8266,21,11,558,0
CS8267,64,12,552,0
CS8268,68,10,475,0
CS8269,6,13,515,0
CS8270,134,14,529,0
CS8271,7,10,374,0
CS8272,161,12,605,0
CS8273,317,15,769,0
CS8274,22,12,568,0
CS8275,30,12,589,0
CS8276,159,11,502,0
CS8277,253,15,673,0
CS8278,209,6,264,0
CS8279,68,13,586,0
CS8280,81,19,898,0
CS8281,392,10,436,0
CS8282,66,14,662,0
CS8283,15,14,561,0
CS8284,120,21,1053,0
CS8285,7,20,1018,0
CS8286,383,8,363,0
CS8287,41,11,424,0
CS8288,35,16,750,0
CS8289,159,11,490,0
CS8290,3,13,589,0
CS8291,3,15,722,0
CS8292,131,14,796,1
CS8293,45,17,819,0
CS8294,12,18,842,0
CS8295,136,12,396,0
CS8296,56,16,641,0
CS8297,73,12,616,0
CS8298,40,12,384,0
CS8299,527,16,777,0
CS8300,83,13,576,0
CS8301,505,9,355,0
CS8302,82,15,671,0
CS8303,55,13,688,0
CS8304,10,8,390,0
CS8305,38,13,541,0
CS8306,54,18,876,0
CS8307,448,11,353,0
CS8308,76,14,548,0
CS8309,46,14,734,0
CS8310,28,24,1202,1
CS8311,229,12,523,0
CS8312,109,20,908,0
CS8313,10,16,571,0
CS8314,73,9,366,0
CS8315,179,8,342,0
CS8316,3,25,1026,1
CS8317,12,19,957,0
CS8318,114,12,556,0
CS8319,107,14,636,0
CS8320,78,14,552,0
CS8321,203,11,604,0
CS8322,34,12,351,0
CS8323,32,16,794,0
CS8324,29,9,461,0
CS8325,64,14,579,0
CS8326,23,5,209,0
CS8327,62,15,598,0
CS8328,24,18,772,0
CS8329,244,18,742,0
CS8330,150,14,610,0
CS8331,53,14,532,0
CS8332,411,9,439,0
CS8333,22,16,636,0
CS8334,76,12,495,0
CS8335,233,11,581,0
CS8336,22,16,692,0
CS8337,5,16,737,0
CS8338,132,17,668,0
CS8339,68,9,361,0
CS8340,51,15,742,0
CS8341,26,17,740,0
CS8342,61,13,618,0
CS8343,356,11,581,0
CS8344,112,10,349,0
CS8345,8,17,839,0
CS8346,40,20,959,1
CS8347,110,9,347,0
CS8348,142,20,1055,0
CS8349,89,13,694,0
CS8350,18,19,991,0
CS8351,64,19,748,0
CS8352,161,15,654,0
CS8353,112,10,546,0
CS8354,12,13,553,0
CS8355,393,11,477,0
CS8356,197,14,688,0
CS8357,1,16,579,0
CS8358,238,10,364,0
CS8359,107,15,669,0
CS8360,38,9,436,0
CS8361,159,23,988,0
CS8362,65,16,785,0
CS8363,18,18,1006,0
CS8364,22,17,735,0
CS8365,77,9,504,0
CS8366,16,14,651,0
CS8367,243,14,728,0
CS8368,7,18,701,0
CS8369,47,18,798,0
CS8370,10,13,634,0
CS8371,52,16,546,0
CS8372,20,17,763,0
CS8373,154,16,742,0
CS8374,141,16,596,0
CS8375,37,11,428,0
CS8376,833,4,239,0
CS8377,63,18,823,0
CS8378,77,19,916,0
CS8379,47,11,470,0
CS8380,105,7,393,0
CS8381,47,14,660,0
CS8382,154,11,540,0
CS8383,93,12,564,0
CS8384,68,13,588,0
CS8385,66,11,404,0
CS8386,110,10,330,0
CS8387,176,14,560,0
CS8388,329,10,455,0
CS8389,49,14,542,0
CS8390,300,7,209,0
CS8391,227,14,627,0
CS8392,151,16,520,0
CS8393,16,12,350,0
CS8394,55,12,439,0
CS8395,160,14,568,0
CS8396,43,10,588,0
CS8397,86,12,506,0
CS8398,363,12,536,0
CS8399,194,15,595,0
CS8400,446,8,345,0
CS8401,22,10,420,0
CS8402,83,7,319,0
CS8403,85,18,968,0
CS8404,92,15,718,0
CS8405,68,10,480,0
CS8406,466,11,588,0
CS8407,28,15,801,0
CS8408,11,7,341,0
CS8409,210,8,399,0
CS8410,133,7,231,0
CS8411,154,11,595,0
CS8412,28,11,472,0
CS8413,44,10,434,0
CS8414,120,15,629,0
CS8415,84,13,561,0
CS8416,5,13,577,0
CS8417,83,11,520,0
CS8418,196,12,378,0
CS8419,62,12,539,0
CS8420,321,15,654,0
CS8421,106,17,779,0
CS8422,64,11,399,0
CS8423,15,15,704,0
CS8424,179,13,558,0
CS8425,10,14,579,0
CS8426,29,13,593,0
CS8427,1,11,428,0
CS8428,209,12,618,0
CS8429,136,17,748,0
CS8430,56,21,1024,1
CS8431,584,7,224,0
CS8432,107,15,636,0
CS8433,76,20,960,0
CS8434,39,18,836,0
CS8435,181,9,369,0
CS8436,162,16,686,0
CS8437,163,16,787,0
CS8438,219,11,380,0
CS8439,46,14,581,0
CS8440,151,9,397,0
CS8441,26,20,990,0
CS8442,32,23,1037,1
CS8443,113,10,418,0
CS8444,13,10,552,0
CS8445,3,14,676,0
CS8446,215,6,267,0
CS8447,236,10,470,0
CS8448,25,18,801,0
CS8449,227,9,360,0
CS8450,9,11,479,0
CS8451,20,8,400,0
CS8452,284,12,557,0
CS8453,200,14,558,0
CS8454,62,18,873,0
CS8455,31,18,781,0
CS8456,17,14,642,0
CS8457,119,16,765,1
CS8458,49,8,230,0
CS8459,110,21,863,1
CS8460,149,15,570,0
CS8461,95,13,594,0
CS8462,192,9,365,0
CS8463,13,10,437,0
CS8464,163,13,566,0
CS8465,22,13,422,0
CS8466,21,11,453,0
CS8467,40,10,488,0
CS8468,17,16,654,0
CS8469,294,11,572,0
CS8470,402,12,470,0
CS8471,131,13,722,0
CS8472,93,7,282,0
CS8473,191,13,530,0
CS8474,206,14,687,0
CS8475,8,12,605,0
CS8476,195,14,592,0
CS8477,6,11,468,0
CS8478,142,7,287,0
CS8479,38,5,223,0
CS8480,99,14,682,0
CS8481,110,10,442,0
CS8482,107,21,895,0
CS8483,106,10,492,0
CS8484,416,7,344,0
CS8485,31,19,708,0
CS8486,77,12,505,0
CS8487,2,20,925,0
CS8488,87,14,634,0
CS8489,266,15,651,0
CS8490,45,15,590,0
CS8491,45,11,465,0
CS8492,94,12,563,0
CS8493,40,16,678,0
CS8494,182,14,681,0
CS8495,111,11,464,0
CS8496,434,15,661,0
CS8497,295,12,374,0
CS8498,29,7,296,0
CS8499,92,13,705,0
CS8500,168,12,463,0
CS8501,58,13,539,0
CS8502,98,19,868,0
CS8503,168,12,497,0
CS8504,53,4,190,0
CS8505,118,12,424,0
CS8506,55,12,364,0
CS8507,212,13,681,0
CS8508,43,17,772,0
CS8509,356,11,579,0
CS8510,131,13,585,0
CS8511,80,11,588,0
CS8512,53,20,968,0
CS8513,228,14,804,1
CS8514,189,14,606,0
CS8515,28,15,790,0
CS8516,29,11,461,0
CS8517,144,11,559,0
CS8518,48,15,693,0
CS8519,8,13,637,0
CS8520,16,15,620,0
CS8521,44,13,550,0
CS8522,253,11,524,0
CS8523,93,12,550,0
CS8524,136,11,510,1
CS8525,59,10,484,0
CS8526,49,12,479,0
CS8527,61,15,620,0
CS8528,146,12,405,0
CS8529,35,12,618,0
CS8530,2,16,664,0
CS8531,122,18,816,0
CS8532,47,7,318,0
CS8533,10,15,711,0
CS8534,112,14,639,0
CS8535,164,11,466,0
CS8536,24,15,716,0
CS8537,30,11,422,0
CS8538,270,13,692,0
CS8539,172,10,510,0
CS8540,200,14,643,0
CS8541,162,18,819,1
CS8542,89,8,281,0
CS8543,54,14,588,0
CS8544,182,11,583,1
CS8545,57,15,721,0
CS8546,36,14,558,0
CS8547,24,11,488,0
CS8548,191,16,775,0
CS8549,253,11,357,0
CS8550,10,9,334,0
CS8551,271,13,477,0
CS8552,19,20,890,0
CS8553,253,8,374,0
CS8554,55,8,368,0
CS8555,97,10,456,0
CS8556,13,17,721,0
CS8557,5,13,586,0
CS8558,120,14,605,0
CS8559,388,4,157,0
CS8560,125,14,756,0
CS8561,48,16,765,0
CS8562,11,6,250,0
CS8563,1,12,614,0
CS8564,56,10,495,0
CS8565,140,13,523,0
CS8566,118,13,669,0
CS8567,1,12,569,0
CS8568,27,15,753,0
CS8569,10,16,673,0
CS8570,133,6,294,0
CS8571,40,11,597,0
CS8572,211,10,490,0
CS8573,196,13,698,0
CS8574,33,8,328,0
CS8575,234,15,686,0
CS8576,392,7,252,0
CS8577,8,13,485,0
CS8578,36,15,566,0
CS8579,8,25,1151,0
CS8580,29,13,627,1
CS8581,54,9,418,0
CS8582,26,20,967,0
CS8583,51,9,425,0
CS8584,111,18,931,0
CS8585,0,12,503,0
CS8586,36,9,462,0
CS8587,22,12,514,0
CS8588,95,17,930,0
CS8589,52,13,529,0
CS8590,156,17,697,0
CS8591,432,11,487,1
CS8592,39,13,459,0
CS8593,16,13,410,0
CS8594,2,16,763,0
CS8595,17,11,318,0
CS8596,84,8,344,0
CS8597,358,16,784,0
CS8598,80,11,446,0
CS8599,71,17,649,0
CS8600,21,16,768,0
CS8601,46,16,680,0
CS8602,121,16,800,0
CS8603,36,12,485,0
CS8604,48,13,705,0
CS8605,155,10,472,0
CS8606,21,13,556,0
CS8607,14,7,292,0
CS8608,62,13,549,0
CS8609,49,8,252,0
CS8610,59,13,583,0
CS8611,48,12,433,0
CS8612,79,17,699,0
CS8613,44,13,706,0
CS8614,37,14,590,0
CS8615,89,18,752,0
CS8616,43,6,262,0
CS8617,157,10,446,0
CS8618,200,13,573,0
CS8619,66,9,327,0
CS8620,142,23,903,0
CS8621,69,18,636,0
CS8622,32,15,761,0
CS8623,15,16,693,0
CS8624,37,20,914,0
CS8625,327,14,705,0
CS8626,254,7,381,0
CS8627,222,11,519,0
CS8628,32,14,653,0
CS8629,102,9,386,0
CS8630,187,11,384,0
CS8631,569,7,321,0
CS8632,131,13,686,0
CS8633,487,12,433,0
CS8634,141,12,535,0
CS8635,109,15,634,0
CS8636,126,10,484,0
CS8637,58,17,705,0
CS8638,5,20,907,0
CS8639,43,19,856,0
CS8640,47,11,514,0
CS8641,82,14,567,0
CS8642,232,13,670,0
CS8643,166,14,611,0
CS8644,25,16,802,1
CS8645,22,8,346,0
CS8646,25,12,563,0
CS8647,27,14,572,0
CS8648,139,14,436,0
CS8649,106,15,666,0
CS8650,243,13,678,0
CS8651,69,13,468,0
CS8652,108,13,475,0
CS8653,92,15,529,0
CS8654,56,9,439,0
CS8655,329,16,819,0
CS8656,65,15,841,0
CS8657,40,20,974,0
CS8658,27,18,771,0
CS8659,17,12,518,0
CS8660,36,11,558,0
CS8661,120,16,664,0
CS8662,17,16,789,0
CS8663,7,17,794,0
CS8664,62,16,799,0
CS8665,23,10,367,0
CS8666,399,12,583,0
CS8667,536,6,307,0
CS8668,78,16,693,0
CS8669,57,24,1020,0
CS8670,91,14,584,0
CS8671,65,10,468,0
CS8672,6,15,797,0
CS8673,1,14,659,0
CS8674,258,7,302,0
CS8675,85,11,430,0
CS8676,229,14,447,0
CS8677,151,10,390,0
CS8678,111,9,393,0
CS8679,81,15,654,0
CS8680,199,9,349,0
CS8681,40,14,656,0
CS8682,14,24,1196,0
CS8683,45,14,757,0
CS8684,144,10,461,0
CS8685,8,11,526,0
CS8686,270,14,520,0
CS8687,194,17,741,0
CS8688,439,10,461,0
CS8689,27,9,502,0
CS8690,28,17,824,0
CS8691,292,11,565,0
CS8692,29,20,1024,0
CS8693,46,16,664,0
CS8694,183,16,674,0
CS8695,100,16,665,0
CS8696,105,12,614,0
CS8697,99,13,703,0
CS8698,269,9,293,0
CS8699,137,14,558,0
CS8700,114,18,761,0
CS8701,31,13,554,0
CS8702,61,20,894,0
CS8703,11,19,985,0
CS8704,48,10,510,0
CS8705,162,13,692,0
CS8706,114,12,564,0
CS8707,45,9,488,0
CS8708,15,12,514,0
CS8709,9,7,335,0
CS8710,7,14,582,0
CS8711,187,11,528,1
CS8712,6,12,513,0
CS8713,25,14,693,0
CS8714,37,7,260,0
CS8715,1,14,713,0
CS8716,69,10,335,0
CS8717,178,11,467,0
CS8718,133,8,378,0
CS8719,296,15,708,0
CS8720,224,13,598,0
CS8721,24,12,509,0
CS8722,49,15,651,0
CS8723,41,17,827,0
CS8724,258,6,371,0
CS8725,166,6,267,0
CS8726,22,15,537,0
CS8727,58,13,480,0
CS8728,87,11,425,0
CS8729,76,16,723,0
CS8730,349,13,692,0
CS8731,16,15,654,0
CS8732,35,11,554,0
CS8733,41,14,638,0
CS8734,73,14,780,0
CS8735,61,15,616,0
CS8736,14,15,742,0
CS8737,28,7,300,0
CS8738,113,16,854,0
CS8739,155,20,945,0
CS8740,469,7,290,0
CS8741,8,17,910,0
CS8742,104,15,529,0
CS8743,125,11,430,0
CS8744,46,11,537,0
CS8745,153,14,687,0
CS8746,4,12,623,0
CS8747,94,15,662,0
CS8748,108,21,1047,0
CS8749,27,11,482,0
CS8750,396,12,476,0
CS8751,41,15,613,0
CS8752,113,9,457,0
CS8753,738,11,497,0
CS8754,69,10,360,0
CS8755,19,21,1052,0
CS8756,127,18,785,0
CS8757,54,14,583,0
CS8758,25,9,382,0
CS8759,90,11,564,0
CS8760,447,7,236,0
CS8761,34,15,781,0
CS8762,274,5,232,1
CS8763,0,6,237,0
CS8764,126,10,396,0
CS8765,12,13,644,0
CS8766,21,19,836,0
CS8767,1,15,659,0
CS8768,46,13,448,0
CS8769,20,21,867,0
CS8770,39,16,812,0
CS8771,181,19,887,0
CS8772,284,13,697,0
CS8773,11,16,847,0
CS8774,64,10,339,0
CS8775,17,15,683,0
CS8776,32,20,1007,0
CS8777,285,16,815,0
CS8778,86,14,515,0
CS8779,67,10,389,0
CS8780,35,10,468,0
CS8781,58,13,592,0
CS8782,76,13,576,0
CS8783,48,20,849,0
CS8784,186,14,589,0
CS8785,37,18,721,0
CS8786,24,22,1061,0
CS8787,10,15,627,0
CS8788,67,11,533,0
CS8789,117,17,781,0
CS8790,121,16,718,0
CS8791,14,13,519,0
CS8792,75,17,883,0
CS8793,70,14,615,0
CS8794,4,14,710,0
CS8795,345,12,445,0
CS8796,153,13,517,0
CS8797,206,14,603,0
CS8798,77,13,590,0
CS8799,7,5,278,0
CS8800,403,12,480,0
CS8801,42,11,626,0
CS8802,29,19,874,0
CS8803,127,13,595,0
CS8804,26,17,757,0
CS8805,33,14,652,0
CS8806,151,7,373,0
CS8807,61,11,421,0
CS8808,168,16,655,0
CS8809,13,16,625,0
CS8810,89,14,569,0
CS8811,178,11,529,0
CS8812,20,11,435,0
CS8813,75,15,627,0
CS8814,23,13,660,0
CS8815,214,9,462,0
CS8816,30,15,738,0
CS8817,404,15,627,0
CS8818,10,14,556,0
CS8819,23,13,634,0
CS8820,150,17,665,0
CS8821,18,19,1029,0
CS8822,46,11,442,0
CS8823,18,16,811,0
CS8824,97,10,486,0
CS8825,26,6,262,0
CS8826,142,13,624,0
CS8827,402,14,595,0
CS8828,48,12,526,0
CS8829,293,14,697,0
CS8830,98,15,718,0
CS8831,46,10,376,0
CS8832,38,14,612,0
CS8833,3,11,392,0
CS8834,49,16,778,0
CS8835,165,19,869,0
CS8836,34,13,530,0
CS8837,20,13,474,0
CS8838,302,13,480,0
CS8839,90,15,726,0
CS8840,80,13,494,0
CS8841,218,5,181,0
CS8842,27,13,706,0
CS8843,168,12,565,0
CS8844,189,7,355,0
CS8845,73,21,983,1
CS8846,7,16,682,0
CS8847,96,14,639,0
CS8848,278,14,618,0
CS8849,66,17,771,0
CS8850,26,12,546,0
CS8851,181,12,636,0
CS8852,437,10,411,0
CS8853,41,15,629,0
CS8854,34,15,716,0
CS8855,91,16,714,1
CS8856,59,12,475,0
CS8857,424,11,459,0
CS8858,49,12,608,0
CS8859,83,5,250,0
CS8860,172,12,429,0
CS8861,10,11,321,0
CS8862,136,13,623,0
CS8863,133,15,559,0
CS8864,70,18,648,0
CS8865,287,17,810,0
CS8866,152,13,590,0
CS8867,21,10,414,0
CS8868,48,12,585,0
CS8869,27,14,631,0
CS8870,104,14,756,0
CS8871,145,21,872,0
CS8872,1,13,729,0
CS8873,16,21,924,0
CS8874,177,8,300,0
CS8875,20,9,355,0
CS8876,17,17,742,0
CS8877,1,18,803,0
CS8878,71,17,626,0
CS8879,86,9,363,0
CS8880,79,13,693,0
CS8881,178,15,615,0
CS8882,234,8,281,0
CS8883,194,16,656,0
CS8884,0,18,581,0
CS8885,142,16,754,0
CS8886,104,12,510,0
CS8887,34,16,758,0
CS8888,324,14,640,0
CS8889,299,12,546,0
CS8890,68,12,361,0
CS8891,56,14,522,0
CS8892,174,10,533,0
CS8893,5,20,813,0
CS8894,17,14,628,0
CS8895,18,13,674,0
CS8896,107,13,556,0
CS8897,27,12,515,0
CS8898,34,14,644,0
CS8899,14,19,841,0
CS8900,10,17,709,0
CS8901,190,13,600,0
CS8902,109,19,886,0
CS8903,153,12,459,0
CS8904,6,17,736,0
CS8905,86,13,539,1
CS8906,60,21,958,0
CS8907,41,16,816,0
CS8908,65,10,267,0
CS8909,32,11,551,0
CS8910,11,12,464,0
CS8911,34,13,707,0
CS8912,85,11,408,0
CS8913,214,12,601,0
CS8914,87,21,990,0
CS8915,85,17,886,0
CS8916,138,14,585,0
CS8917,1,10,513,0
CS8918,9,19,762,0
CS8919,272,6,276,0
CS8920,7,16,746,0
CS8921,53,11,525,0
CS8922,19,7,264,0
CS8923,195,7,310,0
CS8924,230,16,638,0
CS8925,2,8,391,0
CS8926,29,11,559,0
CS8927,127,12,579,0
CS8928,140,13,635,0
CS8929,0,18,901,0
CS8930,141,15,606,0
CS8931,5,15,670,0
CS8932,111,14,583,0
CS8933,215,8,359,0
CS8934,17,10,493,0
CS8935,10,14,668,0
CS8936,68,8,412,0
CS8937,14,13,699,0
CS8938,93,17,737,0
CS8939,180,13,675,0
CS8940,87,13,557,0
CS8941,312,9,520,0
CS8942,352,13,472,0
CS8943,76,9,464,0
CS8944,224,10,396,0
CS8945,8,16,645,0
CS8946,282,15,633,0
CS8947,148,14,634,0
CS8948,195,12,520,0
CS8949,160,15,760,0
CS8950,47,8,395,0
CS8951,336,22,940,0
CS8952,43,15,640,0
CS8953,90,13,587,0
CS8954,48,11,445,0
CS8955,29,14,546,0
CS8956,94,20,807,0
CS8957,63,13,676,0
CS8958,106,9,302,0
CS8959,14,13,463,0
CS8960,35,9,403,0
CS8961,274,20,868,0
CS8962,0,19,798,0
CS8963,81,9,356,0
CS8964,96,17,756,0
CS8965,162,9,488,0
CS8966,193,10,400,0
CS8967,0,13,575,0
CS8968,52,19,833,0
CS8969,9,12,639,0
CS8970,9,15,712,0
CS8971,239,11,448,1
CS8972,201,15,627,0
CS8973,186,13,504,0
CS8974,81,12,408,0
CS8975,210,13,493,0
CS8976,203,12,595,0
CS8977,10,13,661,0
CS8978,119,14,527,0
CS8979,2,15,609,0
CS8980,277,16,816,0
CS8981,330,9,453,0
CS8982,82,16,611,0
CS8983,11,14,629,0
CS8984,51,15,693,0
CS8985,226,12,502,0
CS8986,80,16,610,0
CS8987,88,13,535,0
CS8988,248,14,552,0
CS8989,9,15,815,0
CS8990,94,13,613,0
CS8991,73,14,602,0
CS8992,169,9,277,0
CS8993,73,10,409,0
CS8994,89,16,749,0
CS8995,39,7,347,0
CS8996,97,13,582,0
CS8997,261,14,543,0
CS8998,84,13,624,0
CS8999,257,12,383,0
CS9000,16,13,533,0
